id,universitySlug,nameFa,category,url,relation,sourceUrl,evidence,lastVerified
ayatollah-borujerdi-discovery-system-ab812885dd21,ayatollah-borujerdi,راه‌اندازی سامانه «دانا» برای اعضای هیأت علمی دانشگاه - دانشگاه آیت الله بروجردی,research,https://abru.ac.ir/news/%d8%b1%d8%a7%d9%87%d8%a7%d9%86%d8%af%d8%a7%d8%b2%db%8c-%d8%b3%d8%a7%d9%85%d8%a7%d9%86%d9%87-%d8%af%d8%a7%d9%86%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87/,research-portal-discovery,https://abru.ac.ir/research/,verified,2026-08-12
ayatollah-borujerdi-discovery-system-5c3ba8d1caa7,ayatollah-borujerdi,سامانه پاسخگویی آنلاین پاسخ‌یار؛ ارتباط مستقیم با دانشگاه - دانشگاه آیت الله بروجردی,research,https://abru.ac.ir/news/%d8%b3%d8%a7%d9%85%d8%a7%d9%86%d9%87-%d9%be%d8%a7%d8%b3%d8%ae%da%af%d9%88%db%8c%db%8c-%d8%a2%d9%86%d9%84%d8%a7%db%8c%d9%86-%d9%be%d8%a7%d8%b3%d8%ae%db%8c%d8%a7%d8%b1%d8%9b-%d8%a7%d8%b1%d8%aa/,research-portal-discovery,https://abru.ac.ir/research/,verified,2026-08-12
ayatollah-borujerdi-discovery-system-6e31ce26c41d,ayatollah-borujerdi,نشریات علمی - دانشگاه آیت الله بروجردی,journals,https://abru.ac.ir/news/%d9%86%d8%b4%d8%b1%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,research-portal-discovery,https://abru.ac.ir/research/,verified,2026-08-12
meybod-discovery-system-047a25a837bf,meybod,فهرست نشریات معتبر وزرات علوم، تحقیقات و فناوری,journals,https://meybod.ac.ir/academic-research/research/journals/lang/Fa.aspx,research-portal-discovery,https://meybod.ac.ir/academic-research/research/journals/lang/Fa,verified,2026-08-12
chabahar-maritime-discovery-system-0c178b5a928e,chabahar-maritime,دانشگاه دریانوردی و علوم دریایی چابهار - صفحه شخصی عطاءاله قره چائی,research,https://www.cmu.ac.ir/staff/agharehchahi?Tab=16,research-portal-discovery,https://www.cmu.ac.ir/staff/agharehchahi,verified,2026-08-12
chabahar-maritime-discovery-system-447134abffdc,chabahar-maritime,دانشگاه دریانوردی و علوم دریایی چابهار - صفحه شخصی صالحه پورشیخعلی,research,https://www.cmu.ac.ir/staff/spoursheikhali?Tab=16,research-portal-discovery,https://www.cmu.ac.ir/staff/spoursheikhali,verified,2026-08-12
amol-special-tech-discovery-system-76e8eab33506,amol-special-tech,سامانه های پژوهشی,research,https://ausmt.ac.ir/p/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C,research-portal-discovery,https://ausmt.ac.ir/article/%D8%AA%DA%A9%D9%85%DB%8C%D9%84-%D9%85%D9%86%D8%A7%D8%A8%D8%B9-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87,verified,2026-08-12
amol-special-tech-discovery-system-a9c17b5512a0,amol-special-tech,نشریات دانشگاه تخصصی فناوری های نوین آمل,journals,https://ausmt.ac.ir/p/%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C-%D9%87%D8%A7%DB%8C-%D9%86%D9%88%DB%8C%D9%86-%D8%A2%D9%85%D9%84?sub=Res,research-portal-discovery,https://ausmt.ac.ir/article/%D8%AA%DA%A9%D9%85%DB%8C%D9%84-%D9%85%D9%86%D8%A7%D8%A8%D8%B9-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87,verified,2026-08-12
amol-special-tech-discovery-system-1dcdce598cd1,amol-special-tech,دانشگاه‌ تخصصی فناوری‌های نوین آمل | سامانه یکپارچه دانشگاهی (سیدا),research,https://seeda.ausmt.ac.ir/other/services,research-portal-discovery,https://seeda.ausmt.ac.ir/login,verified,2026-08-12
amol-special-tech-discovery-system-e4dfc808d3da,amol-special-tech,دانشگاه‌ تخصصی فناوری‌های نوین آمل | سامانه یکپارچه دانشگاهی (سیدا),research,https://seeda.ausmt.ac.ir/login,research-portal-discovery,https://ausmt.ac.ir/p/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C,verified,2026-08-12
gonbad-kavous-discovery-system-2383c0de71f2,gonbad-kavous,دانشگاه گنبد کاووس | شرکت سامانه ساز مرواريد - 237,research,http://erp.gonbad.ac.ir/,research-portal-discovery,https://gonbad.ac.ir/fa/home/presidencies/researchpresidency,verified,2026-08-12
torbat-heydarieh-discovery-system-3848743fdbc1,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-3ee5887af7e0,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-f7cba294ac01,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-d22a80c17fa0,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-172f05c7e6ae,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-b5f786ad3b81,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-c36a89d23751,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=-column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-462f2b084023,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=-column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-fff188bb47ff,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=-column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column2,verified,2026-08-12
torbat-heydarieh-discovery-system-e320f7771bbf,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=-column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column3,verified,2026-08-12
torbat-heydarieh-discovery-system-2cfa14cce0a7,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=-column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column4,verified,2026-08-12
torbat-heydarieh-discovery-system-d257b5f177b8,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=-column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?sort=column5,verified,2026-08-12
torbat-heydarieh-discovery-system-95fa4139b3f1,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-6b8c76f29bd4,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-ea6e941da93c,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-3af84a684b67,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-3852469ce168,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-9b861f525e0f,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-39aa3a864640,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-a1e56f7f12e1,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-5fff12a6f27b,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-4316a31d1457,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-4dd6762efa17,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-d713e24971f1,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-e5ebed2829a4,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-c8e744e1fe38,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-6b83d9a307fe,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-d3756cbe385b,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-f71b0eac0813,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-c078fbc2ac36,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-f02d8f496478,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-4882b65b478a,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-76818286869d,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10,verified,2026-08-12
torbat-heydarieh-discovery-system-76f4e673d1e9,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=-column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-31fd8769354e,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=-column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-86b6bd58af9c,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=-column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column2,verified,2026-08-12
torbat-heydarieh-discovery-system-6c9128e0e1f9,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=-column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column3,verified,2026-08-12
torbat-heydarieh-discovery-system-77ca9ac4ae14,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=-column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column4,verified,2026-08-12
torbat-heydarieh-discovery-system-8aa8f349f30a,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=-column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=1&per-page=10&sort=column5,verified,2026-08-12
torbat-heydarieh-discovery-system-253f46b982b2,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=-column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-87208fca6d19,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=-column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-e01d1ef77368,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=-column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column2,verified,2026-08-12
torbat-heydarieh-discovery-system-b408919ea38b,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=-column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column3,verified,2026-08-12
torbat-heydarieh-discovery-system-64199ba87c8d,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=-column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column4,verified,2026-08-12
torbat-heydarieh-discovery-system-05ad5509f4eb,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=-column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=2&per-page=10&sort=column5,verified,2026-08-12
torbat-heydarieh-discovery-system-4a28bd8170dc,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=-column0,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column0,verified,2026-08-12
torbat-heydarieh-discovery-system-44aff3d133e3,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=-column1,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column1,verified,2026-08-12
torbat-heydarieh-discovery-system-cb4c9e62b2e2,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=-column2,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column2,verified,2026-08-12
torbat-heydarieh-discovery-system-6d9bb057f3e5,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=-column3,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column3,verified,2026-08-12
torbat-heydarieh-discovery-system-2cf0517a1a07,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=-column4,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column4,verified,2026-08-12
torbat-heydarieh-discovery-system-33f710d6b7d5,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=-column5,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=3&per-page=10&sort=column5,verified,2026-08-12
torbat-heydarieh-discovery-system-25a2273843d3,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=4&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-9b6ad643ace5,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=5&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-510ce93915d8,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=6&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-c7d67359bcb9,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=7&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-54750bfbf0c9,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=8&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
torbat-heydarieh-discovery-system-9c9fe2f140e1,torbat-heydarieh,سامانه 118,research,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118?page=9&per-page=10,research-portal-discovery,https://torbath.ac.ir/fa/grid/2/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-118,verified,2026-08-12
