id,universitySlug,title,type,topic,url,parentUrl,format,status,evidence,publishedDate,lastVerified,publisherUnit,approvalAuthority
sirjan-technology-discovery-document-05022bb47c18,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/2.pdf,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-e287a31d33cc,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/Jazb-Guide.pdf,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-cc3ab9c3c40a,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2025/07/%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2%D8%A7%D8%AA-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%D9%88%D8%B6%D8%B9%DB%8C%D8%AA-%D8%A8%D8%A7-%D9%85%D8%B1%D8%AA%D8%A8%D9%87-%D9%85%D8%B1%D8%A8%DB%8C.zip,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-3576a278103c,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2025/07/%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2%D8%A7%D8%AA-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%D9%88%D8%B6%D8%B9%DB%8C%D8%AA-%D8%A8%D8%A7-%D9%85%D8%B1%D8%AA%D8%A8%D9%87-%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF%DB%8C%D8%A7%D8%B1%DB%8C.zip,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-f2c03b468b98,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/%D9%81%D8%B1%D9%85-%D8%AB%D8%A8%D8%AA-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%88%D9%84%DB%8C%D9%87-%D8%B1%D8%B3%D9%85%DB%8C-%D8%A7%D9%93%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DB%8C-.docx,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-3e6cadd07ab6,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/%D9%81%D8%B1%D9%85-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%D9%88%D8%B6%D8%B9%DB%8C%D8%AA-%D8%A7%D8%B2-%D9%BE%DB%8C%D9%85%D8%A7%D9%86%DB%8C-%D8%A8%D9%87-%D8%B1%D8%B3%D9%85%DB%8C-%D8%A7%D9%93%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DB%8C.docx,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-454790b9eac1,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/%D9%81%D8%B1%D9%85-%D8%AB%D8%A8%D8%AA-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA-%D8%A7%D9%88%D9%84%DB%8C%D9%87-%D8%B1%D8%B3%D9%85%DB%8C-%D9%82%D8%B7%D8%B9%DB%8C.docx,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-b66d05f0fe3b,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/%D9%81%D8%B1%D9%85-%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%D9%88%D8%B6%D8%B9%DB%8C%D8%AA-%D8%A7%D8%B2-%D8%B1%D8%B3%D9%85%DB%8C-%D8%A7%D9%93%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DB%8C-%D8%A8%D9%87-%D8%B1%D8%B3%D9%85%DB%8C-%D9%82%D8%B7%D8%B9%DB%8C.docx,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-feb442b46deb,sirjan-technology,دریافت فایل,فرم/الگو,سایر,https://sirjantech.ac.ir/wp-content/uploads/2024/02/%D9%81%D8%B1%D9%85-%D8%AA%D9%85%D8%AF%DB%8C%D8%AF-1.docx,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-f443ad7f3c8a,sirjan-technology,دریافت فایل,سند,انتشارات و نشریات,https://sirjantech.ac.ir/wp-content/uploads/2024/02/%D8%AA%D8%A7%DB%8C%DB%8C%D8%AF%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1-%D9%86%D8%B4%D8%B1%DB%8C%D9%87-%D9%88-%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%DA%86%D8%A7%D9%BE-%D8%B4%D8%AF%D9%87-%D8%AF%D8%B1%D8%A7%D9%93%D9%86.docx,https://sirjantech.ac.ir/%d9%81%d8%b1%d9%85-%d9%87%d8%a7%db%8c-%d8%af%d8%a8%db%8c%d8%b1%d8%ae%d8%a7%d9%86%d9%87-%d8%ac%d8%b0%d8%a8-%d8%a7%d8%b9%d8%b6%d8%a7%db%8c-%d9%87%db%8c%d8%a7%d8%aa-%d8%b9%d9%84%d9%85%db%8c/,,active,verified,,2026-08-11,,
sirjan-technology-discovery-document-ec2ef942e4f4,sirjan-technology,دریافت فرم های کارآموزی,سند,صنعت، فناوری و مالکیت فکری,https://sirjantech.ac.ir/wp-content/uploads/2024/03/%D9%81%D8%B1%D9%85.pdf,https://sirjantech.ac.ir/%da%af%d8%b1%d9%88%d9%87-%da%a9%d8%a7%d8%b1%d8%a2%d9%81%d8%b1%db%8c%d9%86%db%8c-%d9%88-%d8%a7%d8%b1%d8%aa%d8%a8%d8%a7%d8%b7-%d8%a8%d8%a7-%d8%b5%d9%86%d8%b9%d8%aa/,,active,verified,,2026-08-12,,
sirjan-technology-discovery-document-1ac97d8a1770,sirjan-technology,دریافت آیین‌نامه و مقررات گردش منابع کتابخانه مرکزی دانشگاه صنعتی سیرجان,آیین‌نامه,صنعت، فناوری و مالکیت فکری,https://sirjantech.ac.ir/wp-content/uploads/2024/03/%D8%A2%DB%8C%DB%8C%D9%86_%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D9%85%D9%82%D8%B1%D8%B1%D8%A7%D8%AA-%DA%AF%D8%B1%D8%AF%D8%B4-%D9%85%D9%86%D8%A7%D8%A8%D8%B9-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-%D8%B3%DB%8C%D8%B1%D8%AC%D8%A7%D9%86.pdf,https://sirjantech.ac.ir/%da%a9%d8%aa%d8%a7%d8%a8%d8%ae%d8%a7%d9%86%d9%87/,,active,verified,,2026-08-12,,
sirjan-technology-discovery-document-12101424eebe,sirjan-technology,راهنمای تاییدیه پروژه و پایان نامه در کتابخانه توسط اعضای هیات علمی,سند,تحصیلات تکمیلی و امور پژوهشی,https://sirjantech.ac.ir/wp-content/uploads/2024/03/rahnamaye-taei-project-va-payannameh.pdf,https://sirjantech.ac.ir/%da%a9%d8%aa%d8%a7%d8%a8%d8%ae%d8%a7%d9%86%d9%87/,,active,verified,,2026-08-12,,
sirjan-technology-discovery-document-6b9645f8fc58,sirjan-technology,دریافت فرم مهارت افزایی,سند,صنعت، فناوری و مالکیت فکری,https://sirjantech.ac.ir/wp-content/uploads/2024/03/%D9%85%D9%87%D8%A7%D8%B1%D8%AA-%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%DB%8C-1-1.docx,https://sirjantech.ac.ir/%da%af%d8%b1%d9%88%d9%87-%da%a9%d8%a7%d8%b1%d8%a2%d9%81%d8%b1%db%8c%d9%86%db%8c-%d9%88-%d8%a7%d8%b1%d8%aa%d8%a8%d8%a7%d8%b7-%d8%a8%d8%a7-%d8%b5%d9%86%d8%b9%d8%aa/,,active,verified,,2026-08-12,,
sirjan-technology-discovery-document-8d0cfb2695dc,sirjan-technology,دریافت فرم صنایع,سند,صنعت، فناوری و مالکیت فکری,https://sirjantech.ac.ir/wp-content/uploads/2024/03/%D9%81%D8%B1%D9%85-%D8%B5%D9%86%D8%A7%DB%8C%D8%B9-1-1.docx,https://sirjantech.ac.ir/%da%af%d8%b1%d9%88%d9%87-%da%a9%d8%a7%d8%b1%d8%a2%d9%81%d8%b1%db%8c%d9%86%db%8c-%d9%88-%d8%a7%d8%b1%d8%aa%d8%a8%d8%a7%d8%b7-%d8%a8%d8%a7-%d8%b5%d9%86%d8%b9%d8%aa/,,active,verified,,2026-08-12,,
sirjan-technology-discovery-document-9302b6924a19,sirjan-technology,این فرم,سند,انتشارات و نشریات,https://sirjantech.ac.ir/wp-content/uploads/2024/02/estelam.docx,https://sirjantech.ac.ir/%d8%a7%d9%86%d8%aa%d8%b4%d8%a7%d8%b1%d8%a7%d8%aa-%d8%af%d8%a7%d9%86%d8%b4%da%af%d8%a7%d9%87-%d8%b5%d9%86%d8%b9%d8%aa%db%8c-%d8%b3%db%8c%d8%b1%d8%ac%d8%a7%d9%86/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-0dc7b82a1a12,mazandaran-science-tech,فرم های تحویل پایان نامه,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D9%87%D8%A7%DB%8C%20%D8%AA%D8%AD%D9%88%DB%8C%D9%84%20%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-4d2b93af8bf0,mazandaran-science-tech,راهنماي آماده نمودن سی دی پايان نامه / رساله,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/.%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%D9%8A%20%D8%A2%D9%85%D8%A7%D8%AF%D9%87%20%D9%86%D9%85%D9%88%D8%AF%D9%86%20%D8%B3%DB%8C%20%D8%AF%DB%8C%20%D9%BE%D8%A7%D9%8A%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%B1%D8%B4%D8%AF%20%D9%85%D8%B7%D8%A7%D9%84%D8%B9%D9%87%20%DA%AF%D8%B1%D8%AF%D8%AF%20%D9%88%20%D9%85%D8%B7%D8%A7%D8%A8%D9%82%20%D8%B4%D8%B1%D8%A7%D9%8A%D8%B7%20%20%D8%B0%DA%A9%D8%B1%20%D8%B4%D8%AF%D9%87%20%D8%B3%DB%8C%20%D8%AF%DB%8C%20%D8%AA%D8%AD%D9%88%D9%8A%D9%84%20%D8%AF%D8%A7%D8%AF%D9%87%20%D8%B4%D9%88%D8%AF/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-12af218c632d,mazandaran-science-tech,آیین نامه یکپارچه مقررات آموزشی دوره های تحصیلی کاردانی، کارشناسی، کارشناسی ارشد، دکتر تخصصی (مورخ 1402/06/27),آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D8%A2%DB%8C%DB%8C%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%DB%8C%DA%A9%D9%BE%D8%A7%D8%B1%DA%86%D9%87%20%D9%85%D9%82%D8%B1%D8%B1%D8%A7%D8%AA%20%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C%20%D8%AF%D9%88%D8%B1%D9%87%20%D9%87%D8%A7%DB%8C%20%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C%20%DA%A9%D8%A7%D8%B1%D8%AF%D8%A7%D9%86%DB%8C%D8%8C%20%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%D8%8C%20%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20%D8%A7%D8%B1%D8%B4%D8%AF%D8%8C%20%D8%AF%DA%A9%D8%AA%D8%B1%20%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-6faf30f6b0c9,mazandaran-science-tech,فرمهای انتخاب پایان نامه,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%D9%87%D8%A7%DB%8C%20%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%20%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-314eebe6400f,mazandaran-science-tech,فرم تمدید پایان نامه ارشد,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D8%AA%D9%85%D8%AF%DB%8C%D8%AF%20%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%B1%D8%B4%D8%AF/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-3c884876eccf,mazandaran-science-tech,آيين نامه و راهنمای بهره مندی از تسهيلات رفاهی,آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D8%A2%D9%8A%D9%8A%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D9%88%20%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C%20%D8%A8%D9%87%D8%B1%D9%87%20%D9%85%D9%86%D8%AF%DB%8C%20%D8%A7%D8%B2%20%D8%AA%D8%B3%D9%87%D9%8A%D9%84%D8%A7%D8%AA%20%D8%B1%D9%81%D8%A7%D9%87%DB%8C/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-7aa9c3da5164,mazandaran-science-tech,آيين نامه و راهنمای بهره مندی از تسهيلات رفاهی,آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D8%A2%D9%8A%D9%8A%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D9%88%20%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C%20%D8%A8%D9%87%D8%B1%D9%87%20%D9%85%D9%86%D8%AF%DB%8C%20%D8%A7%D8%B2%20%D8%AA%D8%B3%D9%87%D9%8A%D9%84%D8%A7%D8%AA%20%D8%B1%D9%81%D8%A7%D9%87%DB%8C%DB%8C/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-47efea19b883,mazandaran-science-tech,شیوه نامه اجرایی آموزشی دانشگاه علم و فناوری مازندران دوره کارشناسی (برای ورودی های 1402 به بعد),سند,صنعت، فناوری و مالکیت فکری,https://mazust.ac.ir/fa/media/%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C%20%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B9%D9%84%D9%85%20%D9%88%20%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C%20%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86%20%D8%AF%D9%88%D8%B1%D9%87%20%20%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20(%D8%A8%D8%B1%D8%A7%DB%8C%20%D9%88%D8%B1%D9%88%D8%AF%DB%8C%20%D9%87%D8%A7%DB%8C%201402%20%D8%A8%D9%87%20%D8%A8%D8%B9%D8%AF)/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-b3060afb5f1e,mazandaran-science-tech,شیوه نامه اجرایی آموزشی دانشگاه علم و فناوری مازندران دوره کارشناسی (برای ورودی های قبل از 1402),سند,صنعت، فناوری و مالکیت فکری,https://mazust.ac.ir/fa/media/%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C%20%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B9%D9%84%D9%85%20%D9%88%20%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C%20%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86%20%D8%AF%D9%88%D8%B1%D9%87%20%20%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20(%D8%A8%D8%B1%D8%A7%DB%8C%20%D9%88%D8%B1%D9%88%D8%AF%DB%8C%20%D9%87%D8%A7%DB%8C%20%D9%82%D8%A8%D9%84%20%D8%A7%D8%B2%201402)/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-7fe6c84031bd,mazandaran-science-tech,شیوه نامه اجرایی آموزشی دانشگاه علم و فناوری مازندران دوره کارشناسی ارشد (برای ورودی های 1402 و بعد از آن),سند,صنعت، فناوری و مالکیت فکری,https://mazust.ac.ir/fa/media/%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%20%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20%D8%A7%D8%B1%D8%B4%D8%AF%20%D9%88%D8%B1%D9%88%D8%AF%DB%8C%D9%87%D8%A7%DB%8C%20%D8%A8%D8%B9%D8%AF%20%D8%A7%D8%B2%201402(%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B9%D9%84%D9%85%20%D9%88%20%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C%20%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86)-%D9%88%DB%8C%D8%B1%D8%A7%DB%8C%D8%B4%20%D8%A2%D8%AE%D8%B1/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-b191e22dbce1,mazandaran-science-tech,شیوه نامه اجرایی آموزشی دانشگاه علم و فناوری مازندران دوره کارشناسی ارشد (برای ورودی های قبل از 1402),سند,صنعت، فناوری و مالکیت فکری,https://mazust.ac.ir/fa/media/%D8%B4%DB%8C%D9%88%D9%87%E2%80%8C%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B9%D9%84%D9%85%20%D9%88%20%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C%20%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86%20%D8%AF%D9%88%D8%B1%D9%87%20%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20%D8%A7%D8%B1%D8%B4%D8%AF(%20%D8%A8%D8%B1%D8%A7%DB%8C%20%D9%88%D8%B1%D9%88%D8%AF%DB%8C%20%D9%87%D8%A7%DB%8C%20%D9%82%D8%A8%D9%84%20%D8%A7%D8%B2%201402)/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-ad2d893ac6ec,mazandaran-science-tech,فرمهای پروپوزال,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%D9%87%D8%A7%DB%8C%20%D9%BE%D8%B1%D9%88%D9%BE%D9%88%D8%B2%D8%A7%D9%84/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-52abb07bd147,mazandaran-science-tech,دانلود فرمت PDF,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/%D9%82%D8%A7%D9%84%D8%A8%20%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%B1%D8%B4%D8%AF1/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-c044fa8ea6cd,mazandaran-science-tech,دانلود فرمت WORD,سند,تحصیلات تکمیلی و امور پژوهشی,https://mazust.ac.ir/fa/media/%D9%82%D8%A7%D9%84%D8%A8%20%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%B1%D8%B4%D8%AF2/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-16ee69101798,mazandaran-science-tech,فرم پیشنهاد طرح پژوهشی دانشگاه علم وفناوری مازندران,سند,صنعت، فناوری و مالکیت فکری,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D9%BE%DB%8C%D8%B4%D9%86%D9%87%D8%A7%D8%AF%20%D8%B7%D8%B1%D8%AD%20%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B9%D9%84%D9%85%20%D9%88%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C%20%D9%85%D8%A7%D8%B2%D9%86%D8%AF%D8%B1%D8%A7%D9%86/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-00367f287ce8,mazandaran-science-tech,فرم بررسی اثر پژوهشی جهت استفاده در پرونده ارتقا/ تبدیل وضعیت (docx),آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%202/,https://mazust.ac.ir/fa/page/Monitoring-and-evaluation-forms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-e2019042731b,mazandaran-science-tech,فرم شناسنامه مقالات بند 3 (docx),آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%203/,https://mazust.ac.ir/fa/page/Monitoring-and-evaluation-forms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-d02abeea0c22,mazandaran-science-tech,فرم بازدید علمی,آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D8%A8%D8%A7%D8%B2%D8%AF%DB%8C%D8%AF%20%D8%B9%D9%84%D9%85%DB%8C/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-f902f4ea236e,mazandaran-science-tech,فرم تعیین گرایش رشته مهندسی برق,آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D8%AA%D8%B9%DB%8C%DB%8C%D9%86%20%DA%AF%D8%B1%D8%A7%DB%8C%D8%B4%20%D8%B1%D8%B4%D8%AA%D9%87%20%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C%20%D8%A8%D8%B1%D9%82/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
mazandaran-science-tech-discovery-document-e62856ef78f5,mazandaran-science-tech,فرم تغییر رشته,آیین‌نامه,سایر,https://mazust.ac.ir/fa/media/%D9%81%D8%B1%D9%85%20%D8%AA%D8%BA%DB%8C%DB%8C%D8%B1%20%D8%B1%D8%B4%D8%AA%D9%87/,https://mazust.ac.ir/fa/page/studentforms/,,active,verified,,2026-08-12,,
